cell_id,n_cycles,cycle_life,Qd_mean,Qd_std,IR_mean,IR_std,IR_delta,IR_slope,Tavg_mean,dQd_slope
b1c12,50,902.0,1.06025857,0.1514695367632637,0.01609379956,0.0022992953777801,0.016425503,3.7679697863145285e-05,32.7154514180094,0.0026055516206482
b1c12,100,902.0,1.071333671,0.1076765111558684,0.0162746656699999,0.0016365674618405,0.016531222,1.0597265808580825e-05,33.12344169500137,0.0006550641458145
b1c13,25,897.0,1.040262164,0.2123460078364137,0.01634603724,0.0033368523221061,0.01700953,0.0001533287146153,30.717414016852896,0.0101375451538461
b1c13,50,897.0,1.062518092,0.1517917745163931,0.016681288,0.002383222434554,0.017027462,3.940168816326527e-05,31.365260832695217,0.0026019620168067
b1c13,100,897.0,1.073430505,0.1078869247413164,0.01686618544,0.0016968731590132,0.01714633,1.1125473915391564e-05,31.771244679727488,0.0006484489558955
b1c15,25,719.0,1.023179456,0.2088628805657129,0.01619668296,0.0033201605877401,0.016733406,0.000139097266923,31.738493317351377,0.0100024462307692
b1c15,50,719.0,1.045653832,0.1493886462696565,0.01648352626,0.0023652221569589,0.016804634,3.4959147515006e-05,32.38646720800082,0.002601110722689
b1c15,100,719.0,1.0569803169999998,0.106239569521882,0.01667158657,0.0016847157786408,0.016914751,1.0561961134113378e-05,32.816242903351714,0.0006624381236123
b1c17,25,857.0,1.03281104,0.2108257514192931,0.01597914712,0.0032619844910797,0.016638942,0.0001501336415384,30.650231581411227,0.0100859309999999
b1c17,50,857.0,1.055136222,0.1507387374007813,0.01632098036,0.0023317901420452,0.016690899,3.951949406962782e-05,31.308889611664902,0.0026006180120048
b1c17,100,857.0,1.0663351739999998,0.1071757976488289,0.01650946526,0.0016625835946329,0.016800802,1.1390297953795387e-05,31.767866319949093,0.0006572200480048
b1c18,25,691.0,1.026469336,0.2095300757635101,0.01909068672,0.0038968701086105,0.019886132,0.0001835642953846,30.07463772106011,0.0099909459230769
b1c18,50,691.0,1.084283868,0.2975114608847232,0.01948840936,0.0027840584799999,0.019886132,4.679089882352909e-05,30.712150402856373,0.0050609463817526
b1c18,100,691.0,1.0755789489999998,0.2105546447291959,0.01782470687,0.0026620532457676,0.015891589,-4.7443244818481825e-05,31.512746702861836,0.000359619080108
b1c22,25,891.0,1.039502196,0.2121900148858838,0.0159148873999999,0.0032490095279499,0.01655459,0.0001476860384615,31.421911547412897,0.0100972342307692
b1c22,50,891.0,1.0615359060000005,0.1516502305273136,0.016238957,0.0023201828099199,0.016498478,3.803712268907561e-05,32.09658038427867,0.002581638967587
b1c22,100,891.0,1.072150017,0.1077576464368743,0.0164260535699999,0.0016529612459651,0.016682273,1.1032426576657656e-05,32.51547371038611,0.0006367991797179
b1c23,25,1014.0,1.039110508,0.2121094098150517,0.01612978244,0.0032928032644208,0.016784169,0.0001502247784615,30.60379118546812,0.0100693594615384
b1c23,50,1014.0,1.061006362,0.1515738563124101,0.01646239986,0.0023520560689092,0.016717058,3.8881414117647105e-05,31.260565441766612,0.0025708149579831
b1c23,100,1014.0,1.0716364470000002,0.1077053865423735,0.01665576256,0.0016761780869325,0.016928671,1.134266574257431e-05,31.670866801703188,0.0006363017251725
b1c24,25,1017.0,1.034433736,0.2111550342705584,0.0158891173599999,0.0032436625538711,0.01655318,0.0001487917130769,31.97371434184674,0.010040086076923
b1c24,50,1017.0,1.056447874,0.1509234989538406,0.0162187302,0.00231720331868,0.016568888,3.842121402160867e-05,32.64142893697245,0.0025750292388955
b1c24,100,1017.0,1.0672528549999998,0.1072652976480878,0.0164215744,0.0016517469026874,0.016682969,1.136720015601558e-05,33.04428331230595,0.0006423798865886
b1c25,25,854.0,1.035203368,0.2113125174541588,0.01590506256,0.0032469139908131,0.016558962,0.0001487816161538,32.43295101332044,0.0100629187692307
b1c25,50,854.0,1.05730716,0.1510465868182661,0.01623271666,0.0023192001783667,0.016588176,3.827064533013208e-05,33.11024456360347,0.0025833396782713
b1c25,100,854.0,1.0680594090000002,0.1073464494034591,0.0164301803799999,0.0016525277155489,0.016688013,1.1203582790278966e-05,33.5100715032098,0.0006413974311431
b1c27,25,842.0,1.038770428,0.2120401315330105,0.01540748352,0.0031452746336892,0.016052196,0.0001448019953846,32.44214417273616,0.0100794745384615
b1c27,50,842.0,1.060704798,0.1515310718545665,0.01573166144,0.0022475819594919,0.016091034,3.778889354141631e-05,33.14170698269336,0.0025728483793517
b1c27,100,842.0,1.071215679,0.107663818293713,0.0159379176,0.0016031871859637,0.016206481,1.1359463654365368e-05,33.55602030368522,0.0006323544560456
b1c28,25,860.0,1.037469012,0.2117739341672762,0.015958006,0.0032576674794647,0.01662422,0.0001498664061538,32.313259257852636,0.0100515014615384
b1c28,50,860.0,1.05927852,0.1513266590125427,0.0162986929,0.0023286418189023,0.016682675,3.9537399135654165e-05,33.00609001291069,0.0025626793373349
b1c28,100,860.0,1.0698886730000003,0.1075293948806779,0.0165132371699999,0.0016614474417592,0.016805848,1.1921178703870374e-05,33.43606251979158,0.0006345002286228
b1c3,25,1226.0,1.040303088,0.2123562026596865,0.0149921374399999,0.0044211827185308,0.016273182,0.000163156626923,28.871106283504897,0.0101475562307692
b1c3,50,1226.0,1.062904148,0.1518498994356443,0.01564514358,0.0031937628912231,0.016290145,5.9828067563025145e-05,29.351317976229144,0.0026247005138055
b1c3,100,1226.0,1.07409948,0.1079565152276471,0.01598469448,0.0022842758272481,0.016408285,1.8023054761476163e-05,29.64277681987686,0.0006611514875487
b1c30,25,709.0,1.039786284,0.2122475118237793,0.01531835992,0.003127061121193,0.015959136,0.0001441161123076,32.09160414519974,0.0100921353846153
b1c30,50,709.0,1.061613092,0.1516606926636758,0.01564662086,0.002235438255321,0.015999014,3.797984638655467e-05,32.78813372218215,0.0025703860936374
b1c30,100,709.0,1.07199548,0.1077427040825252,0.01584933199,0.0015943233808727,0.016130757,1.1309777683768363e-05,33.20468742385532,0.0006273795799579
b1c31,25,876.0,1.0539024,0.2151286350645473,0.01615949912,0.0032987523870693,0.016814314,0.0001517418992307,29.109745154599064,0.0102092039230769
b1c31,50,876.0,1.07579711,0.1536867249498371,0.01649848484,0.0023571053665432,0.016858719,3.955426929171668e-05,29.7282477119383,0.0025861864249699
b1c31,100,876.0,1.0860977210000002,0.109161257869302,0.01669691048,0.0016791301168238,0.016962912,1.1356745478547854e-05,30.07164277769906,0.0006263009726972
b1c32,25,731.0,1.037585608,0.2117979607011019,0.01547039128,0.0031580918645687,0.016110394,0.0001456693723076,31.655439773500376,0.0100603217692307
b1c32,50,731.0,1.05938912,0.1513426109167302,0.01580242858,0.0022577004270361,0.016168348,3.843932979591833e-05,32.332196455725914,0.0025633296518607
b1c32,100,731.0,1.069864735,0.1075277218345989,0.01600539361,0.0016103836818425,0.016290806,1.1446698475847526e-05,32.74969801527699,0.000629586260426
b1c33,25,757.0,1.052094508,0.2147600085215363,0.0158069206,0.0032267887622813,0.01644394,0.0001484600630769,32.169419660664445,0.0102058046153845
b1c33,50,757.0,1.0741381120000002,0.1534498624813129,0.01613148756,0.0023046866751573,0.016485181,3.824675322929181e-05,32.868695591784274,0.0025951490132052
b1c33,100,757.0,1.0845367300000002,0.1090040674825224,0.0163189379,0.0016415297235409,0.016574621,1.0910296693669348e-05,33.33498063827802,0.0006296228370837
b1c34,25,742.0,1.0365096960000002,0.2115789961926249,0.0161540933199999,0.003297849968613,0.016811647,0.0001498194846153,31.201092762267457,0.0100747421538461
b1c34,50,742.0,1.058506154,0.1512174993182776,0.01648810382,0.002355769131855,0.016857415,3.9062501752700965e-05,31.89415546228037,0.0025775459927971
b1c34,100,742.0,1.069269289,0.1074680187705774,0.01668664511,0.0016788518891837,0.016954124,1.1400728754875472e-05,32.33790615832239,0.0006413220672067
b1c35,25,703.0,1.031018636,0.2104579912921889,0.01624141024,0.0033155855595844,0.016902851,0.0001513194415384,30.679976320844126,0.0100126495384615
b1c35,50,703.0,1.0529629859999998,0.1504256087838544,0.01658380214,0.0023693937803143,0.016969973,3.980935370948373e-05,31.35139809882697,0.002567547452581
b1c35,100,703.0,1.0637625969999998,0.106914426839723,0.01679742137,0.001690698034066,0.017091474,1.2065483294329372e-05,31.77636103475647,0.00064142180078
b1c37,25,648.0,1.0348823720000002,0.2112466070075929,0.015827721,0.0032310940987296,0.016482977,0.0001480094361538,31.51916010503286,0.0100475232307692
b1c37,50,648.0,1.05673067,0.1509634730188177,0.01616717772,0.0023098527662985,0.016512562,3.9182783961584694e-05,32.20864614152815,0.0025650628715486
b1c37,100,648.0,1.067249742,0.1072652775250362,0.0163809578,0.0016483748983184,0.016675115,1.192055521152116e-05,32.630101883575946,0.0006310204812481
b1c38,25,617.0,1.032820248,0.2108254724137804,0.01548927524,0.0031619620162085,0.01612119,0.0001457048684615,32.20446313381911,0.0100250376923076
b1c38,50,617.0,1.054569062,0.1506542677404565,0.01582715712,0.002261305786061,0.016196873,3.886603524609839e-05,32.90934040876986,0.0025552949771908
b1c38,100,617.0,1.0650434910000002,0.1070428109676339,0.0160499364,0.0016151653137285,0.016349318,1.2052409972997265e-05,33.35779909779967,0.0006299331899189
b1c39,25,625.0,1.041947732,0.2126891815043571,0.01594625372,0.0032552835498922,0.016588327,0.0001499302007692,32.044738228357936,0.0101259617692307
b1c39,50,625.0,1.064080898,0.1520138954279897,0.01629287678,0.0023278655222234,0.016679151,3.995253997599044e-05,32.74027050754124,0.0025920660024009
b1c39,100,625.0,1.0748024090000003,0.1080239127127545,0.01652419351,0.0016630530405551,0.01683517,1.2460845202520308e-05,33.17136883985134,0.0006417493183318
b1c42,25,702.0,1.040131892,0.2123184077241027,0.0159694807599999,0.0032600691130005,0.016670227,0.0001506827584615,32.10303230431781,0.0101028741538461
b1c42,50,702.0,1.062173754,0.1517412226967902,0.0163208729,0.0023319371039595,0.016721185,4.038072292917147e-05,32.80991963129927,0.0025843073949579
b1c42,100,702.0,1.073050292,0.1078474705168338,0.01654846661,0.0016656529517135,0.016871214,1.249983482148214e-05,33.249216571477724,0.0006459453825382
b1c43,25,651.0,1.028307184,0.2099038295806223,0.0153766065999999,0.003138936838874,0.016023984,0.0001457182507692,31.916299324245283,0.0099584079230768
b1c43,50,651.0,1.049716032,0.1499605448763886,0.0157232207799999,0.0022465629447985,0.016097821,3.9479808739495795e-05,32.58594311525214,0.0025251948235294
b1c43,100,651.0,1.059816973,0.1065192717438331,0.0159438070099999,0.0016047512811971,0.016239306,1.2091447674767536e-05,33.006384832094625,0.000612652280228
b1c44,25,616.0,1.044332276,0.2131750088645463,0.0166349038,0.0033957598765101,0.017335681,0.0001571505246153,31.09578580973521,0.0101109346923076
b1c44,50,616.0,1.065953996,0.1522804312187747,0.01699946514,0.0024287833209488,0.017420786,4.196474415366142e-05,31.77636180264725,0.0025553977430972
b1c44,100,616.0,1.075973651,0.1081452316659569,0.01723971147,0.0017357892670864,0.017589169,1.318409732373246e-05,32.22779884798965,0.0006130317737773
b1c45,25,599.0,1.043779304,0.213062603976235,0.01591634712,0.0032490830527229,0.016596124,0.0001507635792307,31.48454949841796,0.0101290805384615
b1c45,50,599.0,1.0657453359999998,0.1522509461099401,0.01627446142,0.0023253043765686,0.016682232,4.0850375078031144e-05,32.18256165197349,0.0025811274045618
b1c45,100,599.0,1.076287856,0.1081736798635114,0.01650750907,0.0016623970328909,0.016836088,1.2829564854485433e-05,32.67054191718554,0.0006333010081008
b1c6,25,636.0,1.037080256,0.2116991171052918,0.01539968928,0.0045423213462631,0.016668456,0.0001430726707692,31.063482836652295,0.0101232253076922
b1c6,50,636.0,1.0595033879999998,0.151364000532829,0.01603176114,0.0032735192919698,0.016660525,5.585201358943587e-05,31.62482021085935,0.0026080716638655
b1c6,100,636.0,1.070102667,0.1075554045927874,0.01634219586,0.0023355612014281,0.016668631,1.6376682112211163e-05,31.951106767261077,0.0006374599969997
b1c7,25,870.0,1.052740328,0.2148927828917342,0.01489624916,0.0043927924912707,0.016162112,0.0001467235299999,30.76108668943505,0.0101708292307692
b1c7,50,870.0,1.075190516,0.1536016749116641,0.0155476094,0.0031737514329117,0.016213996,5.759535500600249e-05,31.338674178021236,0.0026154764369747
b1c7,100,870.0,1.085957168,0.1091457913605484,0.0158896400399999,0.0022703133185751,0.01627275,1.7682789186918724e-05,31.670183664124867,0.0006454022130213
b1c9,25,1054.0,1.0430695040000002,0.2129198551383547,0.01615771428,0.0032987112211827,0.016779982,0.0001481503753846,31.27049372894612,0.0101852001538461
b1c9,50,1054.0,1.06552868,0.1522230321773666,0.01647783338,0.0023544970361229,0.016837686,3.8042104441776624e-05,31.9383416350966,0.0026210885186074
b1c9,100,1054.0,1.07682285,0.1082290919021226,0.01666701158,0.0016763966754851,0.016944561,1.0895100354035437e-05,32.31511827515521,0.0006638219873987
b2c0,25,477.0,1.104835152,0.001730063559785,0.01726566684,0.0001276897577833,-0.000338379,-1.084739461538474e-05,31.82214543177047,0.0001612389999999
b2c0,50,477.0,1.10517512,0.0029640238408622,0.01728931304,0.0001178688598159,-0.00023211,1.1063859783913166e-06,31.80407192327212,2.2021022809121618e-05
b2c0,100,477.0,1.105038492,0.0031193638971328,0.01733813236,0.0001215043828051,-9.584600000000013e-05,2.0850627182718135e-06,31.807497385473816,1.6304494449446412e-05
b2c10,25,492.0,1.110786812,0.0010882564941483,0.0170754844,0.0001289339670578,-0.0003016669999999,-1.34708861538464e-05,31.742842113325796,0.0001073343846153
b2c10,50,492.0,1.1092380512,0.0158760285230044,0.017052218,0.0001043766890973,-0.0002894589999999,-2.6827535174067967e-06,31.745366576850344,-0.0001949324715486
b2c10,100,492.0,1.1111485095999998,0.0115463645755468,0.01706057563,8.554261212806823e-05,-0.0002910549999999,4.932053405340154e-08,31.720671317513244,5.465127200719549e-05
b2c12,25,466.0,1.10320544,0.0010417145547605,0.01676318508,0.0002086087619747,-0.0007436519999999,-2.3371053846153655e-05,31.42061343643937,7.772007692304773e-05
b2c12,50,466.0,1.1037090800000002,0.001978438643274,0.01663496868,0.0002135088164524,-0.000407582,-1.1516571236494634e-05,31.428749840492355,2.718508523409975e-05
b2c12,100,466.0,1.1041123279999998,0.0021074684527688,0.0165294125499999,0.0002036116694144,-0.0009415019999999,-4.77421072307231e-06,31.316793895936517,3.221619081907928e-05
b2c13,25,460.0,1.095977404,0.0005394871308789,0.01638661012,0.0002460221517898,-0.000815439,-3.113426230769243e-05,31.9968634999549,3.6581538461451696e-06
b2c13,50,460.0,1.095382174,0.0014321397685714,0.0162003023799999,0.000266274692649,-0.000832802,-1.566121234093638e-05,32.01926858092736,-5.3087975990389115e-05
b2c13,100,460.0,1.094944933,0.0014534818269971,0.01607549433,0.000234930723406,-0.001021624,-5.745258247824782e-06,31.948019425910115,-1.163021842184154e-05
b2c14,25,426.0,1.083535872,0.0007592286203878,0.01654523744,0.0002986379873728,-0.001028534,-3.78103961538463e-05,32.139630216659185,-7.341384615383822e-05
b2c14,50,426.0,1.082449972,0.0019643024306903,0.0163756241,0.000286693530594,-0.0004908609999999,-1.4300205570228077e-05,32.16997280531448,-9.468531092437656e-05
b2c14,100,426.0,1.079302612,0.0035302892922614,0.0162701026,0.0002337629866602,-0.0010097869999999,-4.640707698769909e-06,32.124753255414234,-0.0001013684056405
b2c17,25,471.0,1.092251752,0.0009812252337236,0.01721895288,0.0001422445054607,-0.0005552749999999,-1.8020211538461715e-05,32.985589241211045,4.171146153844995e-05
b2c17,50,471.0,1.092483812,0.0009868979839152,0.01713063728,0.0001365585147042,-0.0005523899999999,-7.959720624249729e-06,33.018430769505905,2.8095855942386604e-05
b2c17,100,471.0,1.093877117,0.0022624687570463,0.01709369671,0.0001202253980951,-0.0005147069999999,-2.256445778577822e-06,32.98821355652246,4.064148874886927e-05
b2c18,25,449.0,1.077952812,0.0013470741426721,0.0165971356,9.24167213571221e-05,-0.0002313939999999,-9.208444615384591e-06,32.84477016980397,0.0001456773846153
b2c18,50,449.0,1.079177378,0.0017593895719015,0.0165878388,7.035745856780198e-05,-0.0002101699999999,-1.753650612244979e-06,32.90842047231035,0.0001077861656662
b2c18,100,449.0,1.082437682,0.00357455536906,0.01664831154,0.00010233657654,-3.877299999999889e-05,1.599792967296722e-06,32.88628935898336,0.0001141627014701
b2c19,25,392.0,1.093718064,0.0016389696873047,0.0166457642,5.34160988339658e-05,-0.000124624,-3.5872699999997276e-06,32.72529673293396,0.000194130076923
b2c19,50,392.0,1.0948389960000002,0.0030012859666456,0.01666356636,5.3951143795756714e-05,6.639599999999982e-05,9.913796878751407e-07,32.76710331137886,8.617763265306316e-05
b2c19,100,392.0,1.09472128,0.0028459078538842,0.01671897276,8.861668601387908e-05,4.549400000000009e-05,2.3580593579357213e-06,32.76991201802439,2.3392277227724137e-05
b2c20,25,489.0,1.099262008,0.0009507645807117,0.01653009284,0.0001442501247052,-3.35930000000019e-05,-7.675148461538839e-06,33.635153623772105,8.457746153846635e-05
b2c20,50,489.0,1.100007224,0.0016378243477931,0.01654097362,0.0001419975880507,0.000350203,6.325658103240641e-07,33.70298565093207,5.7115303721490826e-05
b2c20,100,489.0,1.10005656,0.0021174309890525,0.0166120606699999,0.0001633046090483,0.0001159939999999,2.564961962196192e-06,33.62225921545461,2.917883588359101e-05
b2c21,25,408.0,1.100832304,0.0012500066446159,0.01713917824,6.294328272232375e-05,-0.000248952,-5.9640946153844545e-06,33.43254249547409,0.0001088056153845
b2c21,50,408.0,1.0997905144,0.0152193395344476,0.01714938184,5.3271935426210875e-05,-0.000134636,4.055238415366814e-07,33.512077765286584,-0.0001468769267707
b2c21,100,408.0,1.1010897552,0.0109958958606826,0.01720174435,8.556272203236352e-05,6.518499999999885e-05,2.266505364536469e-06,33.59820005445401,3.593870867086414e-05
b2c22,25,,1.093542548,0.0013736741436366,0.021770682,0.0,0.0,0.0,34.568841385242166,0.0001033396153846
b2c22,50,,1.0908409886,0.0147164402401371,0.021770682,3.469446951953614e-18,0.0,0.0,34.55561085522356,-0.0001855133018007
b2c22,100,,1.1020667873,0.1076667423361266,0.021770682,0.0,0.0,0.0,34.502712698156095,0.0006138897035103
b2c23,25,,1.090814808,0.0008955347126359,0.021160889,0.0,0.0,0.0,34.14491801952115,-1.628576923079463e-05
b2c23,50,,1.090917984,0.0009155900978844,0.0211608889999999,3.469446951953614e-18,0.0,0.0,34.18586394726831,9.551058823534431e-06
b2c23,100,,1.0961362059,0.107179044367782,0.0211608889999999,1.0408340855860844e-17,0.0,0.0,34.14729364226761,0.0005048515975397
b2c24,25,514.0,1.095028468,0.0013419016520505,0.0165035146,8.100354828919546e-05,-0.000255903,-9.064416923077076e-06,33.194963554681266,0.000143604076923
b2c24,50,514.0,1.095580264,0.0021258355980423,0.01652817248,0.0002588680195857,-0.000150423,2.722028523409176e-06,33.203303326347935,3.4160009603834246e-05
b2c24,100,514.0,1.096261652,0.0024365102837246,0.01651723855,0.0001848271299057,-0.000188745,1.9915860186017225e-07,33.205124014909316,4.449777617761866e-05
b2c29,25,452.0,1.105525636,0.0018086169066731,0.01666781496,6.033058955288293e-05,-0.000219671,-6.043013076923424e-06,31.84383127105484,0.0002271545384615
b2c29,50,452.0,1.107157692,0.0023325147442912,0.01667899774,5.3211427618063466e-05,-9.868500000000112e-05,5.685667707082174e-07,31.840452359539405,0.0001280772629051
b2c29,100,452.0,1.109943851,0.0037636375067876,0.01673359061,8.06337829446063e-05,4.043199999999997e-05,2.247268580858066e-06,31.797456695109688,0.0001213819867986
b2c3,25,499.0,1.098256448,0.0012537388398291,0.0158941487599999,7.807337154204627e-05,-0.000208018,-6.182317692307748e-06,33.951362231203504,4.105830769230963e-05
b2c3,50,499.0,1.099197896,0.0019130019992629,0.0158838630399999,9.797681777195276e-05,-8.311999999999903e-05,-6.285809363745943e-07,33.97547928646919,8.235854021608949e-05
b2c3,100,499.0,1.101432267,0.0030594973402523,0.01591692555,9.28327921904082e-05,-4.298800000000075e-05,1.256127890789065e-06,33.93958543884461,7.682116951694748e-05
b2c30,25,412.0,1.0965566480000002,0.0012340216575473,0.01726214956,0.0002830979725566,-0.001011317,-3.710015307692335e-05,33.76672194275549,3.259292307691819e-05
b2c30,50,412.0,1.095936766,0.00130535654924,0.01705838204,0.0002874119862603,-0.00116126,-1.7564552509003585e-05,33.822203971433225,-4.3064091236493126e-05
b2c30,100,412.0,1.092999151,0.0034405479344573,0.0168940669499999,0.0002637950676077,-0.0011972609999999,-7.169706504650501e-06,33.81003990939852,-8.347699429943082e-05
b2c31,25,425.0,1.098856588,0.0006938799777021,0.01655820632,0.0001985324581711,-0.00038911,-2.0308336923077267e-05,33.41851784291195,-2.2748461538462376e-05
b2c31,50,425.0,1.09839093,0.0009472769977678,0.01639723342,0.0002461778337782,-0.000635438,-1.3637317887154718e-05,33.503596031688886,-3.4615322929176224e-05
b2c31,100,425.0,1.099834485,0.0017779966301641,0.01633070732,0.0002279527078577,-0.000608914,-3.839234551455177e-06,33.375923495204454,3.973058565856934e-05
b2c32,25,809.0,1.090987992,0.0016075901417762,0.01483351728,9.92415090784076e-06,1.971699999999896e-05,-5.150861538464192e-07,32.15753820045761,0.0001656392307692
b2c32,50,809.0,1.091623256,0.0014241071468341,0.01481335484,2.3345161878522025e-05,-3.399700000000089e-05,-1.4724988235292655e-06,32.182595837103804,5.824949819928235e-05
b2c32,100,809.0,1.090031214,0.0030250901663593,0.01481114372,0.0001563620142223,-4.088100000000129e-05,-2.801334053405086e-07,32.16783240841186,-5.30676303630345e-05
b2c33,25,1140.0,1.07423548,0.0005063151192686,0.01500468516,5.1606953084002325e-05,-0.000196939,-5.420576923077383e-06,32.6703210661894,3.857723076921282e-05
b2c33,50,1140.0,1.0740470359999998,0.0004185384521211,0.01499033876,4.165329924822766e-05,-0.000192469,-1.3847740696277625e-06,32.713470788593575,-8.814156062428523e-06
b2c33,100,1140.0,1.0706076800000002,0.0148780239807173,0.01499290727,3.2987437380268e-05,-0.000175144,-7.703606960684908e-08,32.73895611525105,-0.0001226232955295
b2c34,25,1186.0,1.06839924,0.0006142205955518,0.0149657452799999,4.677699835305371e-05,-0.0001630379999999,-4.6103292307692915e-06,35.55545420251856,6.337369230768621e-05
b2c34,50,1186.0,1.06842457,0.0004486020281942,0.01494729024,4.136039162027357e-05,-0.0001482599999999,-1.6609672028810872e-06,35.60210777408805,7.45952941176035e-06
b2c34,100,1186.0,1.0671250090000002,0.0020783332726054,0.01495435383,4.501649777716049e-05,-0.0001560629999999,1.329965376537302e-07,35.66583614425341,-5.249918571857414e-05
b2c36,25,,1.06399724,0.0055253871514673,0.02033557,0.0,0.0,0.0,38.240775035798336,-0.0007655196153846
b2c36,50,,1.05384636,0.0117596652728553,0.02033557,0.0,0.0,0.0,38.463679646250625,-0.0008142832941176
b2c36,100,,1.0434052236999998,0.1006437729653582,0.02033557,0.0,0.0,0.0,38.55935886221206,-0.0001852188586258
b2c39,25,,1.073595364,0.0007311530728267,0.0169045176799999,0.0001520015533112,-0.000594896,-1.8872524615384644e-05,32.776867343529624,7.598646153844857e-05
b2c39,50,,1.073579338,0.0005515502613144,0.0168093779,0.0001461095992403,-0.000644293,-8.620208547418967e-06,32.83664569207544,4.232292917165942e-06
b2c39,100,,1.0818235189999998,0.1050746160091186,0.01681359783,0.0008601099835556,0.0079209779999999,1.4233595499548796e-06,32.88418677825157,0.0005612439513951
b2c4,25,444.0,1.089150536,0.0011343517760836,0.01648194748,0.0002622823895284,-0.0009832699999999,-3.328904769230725e-05,33.15056081034469,-2.713500000002312e-05
b2c4,50,444.0,1.087969088,0.0025289075601642,0.01631193278,0.0002565838158228,-0.000975994,-1.4704174837935211e-05,33.17285419809613,-9.37607490996331e-05
b2c4,100,444.0,1.0859578399999998,0.0032142988765825,0.01619582082,0.0002211496982848,-0.000971809,-5.299308418841871e-06,33.05027186948681,-6.734896969696467e-05
b2c41,25,442.0,1.105410184,0.00051760067595,0.0,0.0,0.0,0.0,30.329867305024333,6.451307692302946e-06
b2c41,50,442.0,1.105907408,0.0008199475497469,0.0,0.0,0.0,0.0,30.362798003772212,3.8757032412970354e-05
b2c41,100,442.0,1.105940476,0.0017621338266499,0.0,0.0,0.0,0.0,30.20099354305731,2.4216604860484263e-05
b2c43,25,1029.0,1.10063484,0.0010935730578246,0.0,0.0,0.0,0.0,33.26145909974273,6.149307692307621e-05
b2c43,50,1029.0,1.1005700900000002,0.0008616575111376,0.0,0.0,0.0,0.0,33.677570022179474,4.538386554616932e-06
b2c43,100,1029.0,1.098649702,0.0031991475799024,0.0,0.0,0.0,0.0,33.91860336356293,-6.995087428743098e-05
b2c44,25,841.0,1.098271284,0.00059464014441,0.0,0.0,0.0,0.0,33.69284669067485,3.305338461538119e-05
b2c44,50,841.0,1.098306286,0.0006038369273272,0.0,0.0,0.0,0.0,33.89385006082362,7.988355342136153e-06
b2c44,100,841.0,1.09763018,0.0012777387114742,0.0,0.0,0.0,0.0,33.956934554468496,-2.3820940894088477e-05
b2c45,25,997.0,1.103739632,0.0006462668363578,0.0,0.0,0.0,0.0,35.311343961911156,3.173038461537221e-05
b2c45,50,997.0,1.103506834,0.0007181355144009,0.0,0.0,0.0,0.0,35.32200359513868,-1.0132297719093331e-05
b2c45,100,997.0,1.10123867,0.0082739547290579,0.0,0.0,0.0,0.0,35.27071288818467,-7.502379357935741e-05
b2c46,25,503.0,1.101800564,0.0011433119430426,0.0,0.0,0.0,0.0,29.905086378954607,3.9394846153839896e-05
b2c46,50,503.0,1.102311524,0.0019817215148007,0.0,0.0,0.0,0.0,29.865094085772903,3.0288528211287157e-05
b2c46,100,503.0,1.1025293669999998,0.0023163918414661,0.0,0.0,0.0,0.0,29.88032329687331,2.0994628862883787e-05
