cell_id,n_cycles,cycle_life,Qd_mean,Qd_std,IR_mean,IR_std,IR_delta,IR_slope,Tavg_mean,dQd_slope
b1c25,100,854.0,1.0680594090000002,0.10734644940345918,0.016430180379999996,0.0016525277155489272,0.016688013,1.1203582790278966e-05,33.5100715032098,0.0006413974311431116
b1c26,25,870.0,1.0471321120000001,0.21374688794817728,0.015596904079999998,0.0031839685659217545,0.016244587,0.00014605201692307682,31.74028399964375,0.010153127692307671
b1c26,50,870.0,1.069164686,0.15273953982468585,0.01592001932,0.0022745105753282434,0.016289866,3.787191366146452e-05,32.41946839789173,0.002589167611044426
b1c26,100,870.0,1.0796685450000003,0.10851416149141123,0.016122636920000002,0.0016216205706471576,0.016389275,1.125821116111603e-05,32.82484992054074,0.0006331072481248148
b1c27,25,842.0,1.038770428,0.21204013153301057,0.015407483520000001,0.0031452746336892,0.016052196,0.00014480199538461518,32.44214417273616,0.010079474538461548
b1c27,50,842.0,1.060704798,0.15153107185456652,0.01573166144,0.002247581959491962,0.016091034,3.778889354141631e-05,33.14170698269336,0.0025728483793517436
b1c27,100,842.0,1.071215679,0.10766381829371303,0.0159379176,0.0016031871859637356,0.016206481,1.1359463654365367e-05,33.55602030368522,0.0006323544560456004
b1c28,25,860.0,1.037469012,0.21177393416727625,0.015958006,0.0032576674794647536,0.01662422,0.0001498664061538459,32.313259257852636,0.010051501461538445
b1c28,50,860.0,1.0592785200000001,0.15132665901254277,0.0162986929,0.0023286418189023164,0.016682675,3.9537399135654165e-05,33.00609001291069,0.002562679337334933
b1c28,100,860.0,1.0698886730000003,0.10752939488067796,0.016513237169999997,0.0016614474417592214,0.016805848,1.1921178703870374e-05,33.43606251979158,0.000634500228622867
b1c29,25,917.0,1.039316388,0.2121515717799108,0.01583759216,0.0032330725383680667,0.016502012,0.00014900355384615395,31.298331686632327,0.010090744230769229
b1c29,50,917.0,1.061278934,0.151612996989842,0.01617223662,0.0023105270267200157,0.01654968,3.895749987995203e-05,31.96731983475179,0.0025770401968787434
b1c29,100,917.0,1.0719549930000003,0.10773742621037895,0.016380068390000002,0.0016480121119397749,0.016644154,1.1670330279027895e-05,32.377114457540216,0.000638179432943295
b1c3,25,1226.0,1.040303088,0.21235620265968655,0.014992137439999999,0.004421182718530833,0.016273182,0.00016315662692307662,28.871106283504897,0.01014755623076922
b1c3,50,1226.0,1.0629041479999999,0.15184989943564434,0.015645143580000003,0.003193762891223111,0.016290145,5.9828067563025145e-05,29.351317976229144,0.002624700513805519
b1c3,100,1226.0,1.07409948,0.10795651522764711,0.01598469448,0.0022842758272481824,0.016408285,1.8023054761476163e-05,29.64277681987686,0.0006611514875487503
b1c30,25,709.0,1.039786284,0.21224751182377932,0.01531835992,0.0031270611211930595,0.015959136,0.00014411611230769183,32.09160414519974,0.010092135384615362
b1c30,50,709.0,1.061613092,0.1516606926636758,0.015646620860000002,0.0022354382553210366,0.015999014,3.797984638655467e-05,32.78813372218215,0.002570386093637448
b1c30,100,709.0,1.07199548,0.10774270408252526,0.01584933199,0.0015943233808727417,0.016130757,1.1309777683768365e-05,33.20468742385532,0.0006273795799579933
b1c31,25,876.0,1.0539024000000001,0.21512863506454735,0.01615949912,0.0032987523870693695,0.016814314,0.00015174189923076886,29.109745154599064,0.010209203923076901
b1c31,50,876.0,1.0757971100000001,0.15368672494983715,0.01649848484,0.002357105366543247,0.016858719,3.955426929171668e-05,29.7282477119383,0.0025861864249699822
b1c31,100,876.0,1.0860977210000002,0.10916125786930207,0.01669691048,0.001679130116823884,0.016962912,1.1356745478547854e-05,30.07164277769906,0.0006263009726972672
b1c32,25,731.0,1.0375856079999999,0.21179796070110196,0.015470391280000002,0.0031580918645687747,0.016110394,0.00014566937230769237,31.655439773500376,0.010060321769230747
b1c32,50,731.0,1.0593891199999999,0.15134261091673026,0.01580242858,0.002257700427036103,0.016168348,3.843932979591833e-05,32.332196455725914,0.0025633296518607408
b1c32,100,731.0,1.069864735,0.10752772183459891,0.01600539361,0.0016103836818425036,0.016290806,1.1446698475847526e-05,32.74969801527699,0.0006295862604260464
b1c33,25,757.0,1.052094508,0.2147600085215363,0.0158069206,0.003226788762281349,0.01644394,0.0001484600630769229,32.169419660664445,0.010205804615384591
b1c33,50,757.0,1.0741381120000002,0.15344986248131295,0.01613148756,0.0023046866751573864,0.016485181,3.824675322929181e-05,32.868695591784274,0.0025951490132052938
b1c33,100,757.0,1.0845367300000002,0.10900406748252242,0.0163189379,0.0016415297235409508,0.016574621,1.0910296693669348e-05,33.33498063827802,0.0006296228370837076
b1c34,25,742.0,1.0365096960000002,0.2115789961926249,0.016154093319999997,0.0032978499686130386,0.016811647,0.00014981948461538437,31.201092762267457,0.010074742153846147
b1c34,50,742.0,1.058506154,0.1512174993182776,0.016488103820000002,0.002355769131855019,0.016857415,3.9062501752700965e-05,31.89415546228037,0.0025775459927971163
b1c34,100,742.0,1.069269289,0.1074680187705774,0.01668664511,0.0016788518891837595,0.016954124,1.1400728754875472e-05,32.33790615832239,0.0006413220672067177
b1c35,25,703.0,1.031018636,0.21045799129218898,0.01624141024,0.0033155855595844697,0.016902851,0.00015131944153846155,30.679976320844126,0.010012649538461526
b1c35,50,703.0,1.0529629859999998,0.1504256087838544,0.01658380214,0.002369393780314374,0.016969973,3.980935370948373e-05,31.351398098826966,0.0025675474525810368
b1c35,100,703.0,1.0637625969999998,0.10691442683972306,0.01679742137,0.001690698034066011,0.017091474,1.2065483294329372e-05,31.77636103475647,0.0006414218007800769
b1c36,25,704.0,1.0379525200000002,0.21187340987114167,0.01571039532,0.0032070807422425237,0.016371395,0.00014823693076923062,30.666952571119456,0.010076338692307667
b1c36,50,704.0,1.059851318,0.1514093245775275,0.016054015799999998,0.002293690395239209,0.01642707,3.951379111644664e-05,31.331599055463617,0.0025713483457382967
b1c36,100,704.0,1.070463794,0.1075879580483056,0.0162733688,0.0016377415154229925,0.016568536,1.2119076579657932e-05,31.726413236361513,0.0006353728244824444
b1c37,25,648.0,1.0348823720000002,0.21124660700759293,0.015827721000000003,0.0032310940987296923,0.016482977,0.00014800943615384584,31.51916010503286,0.010047523230769214
b1c37,50,648.0,1.05673067,0.1509634730188177,0.016167177720000002,0.00230985276629851,0.016512562,3.9182783961584694e-05,32.20864614152815,0.0025650628715486214
b1c37,100,648.0,1.067249742,0.10726527752503622,0.0163809578,0.0016483748983184801,0.016675115,1.192055521152116e-05,32.630101883575946,0.0006310204812481288
b1c38,25,617.0,1.032820248,0.21082547241378044,0.01548927524,0.003161962016208522,0.01612119,0.00014570486846153833,32.20446313381911,0.010025037692307665
b1c38,50,617.0,1.0545690620000001,0.1506542677404565,0.01582715712,0.0022613057860610595,0.016196873,3.886603524609839e-05,32.90934040876986,0.0025552949771908704
b1c38,100,617.0,1.0650434910000002,0.10704281096763395,0.0160499364,0.001615165313728505,0.016349318,1.2052409972997263e-05,33.35779909779967,0.0006299331899189957
b1c39,25,625.0,1.041947732,0.21268918150435714,0.015946253720000005,0.003255283549892261,0.016588327,0.00014993020076923056,32.044738228357936,0.010125961769230757
b1c39,50,625.0,1.064080898,0.15201389542798974,0.01629287678,0.002327865522223492,0.016679151,3.995253997599044e-05,32.74027050754124,0.0025920660024009545
b1c39,100,625.0,1.0748024090000003,0.10802391271275459,0.01652419351,0.001663053040555144,0.01683517,1.2460845202520307e-05,33.17136883985134,0.0006417493183318332
b1c4,25,1227.0,1.0382155839999998,0.2119295613955442,0.01534638436,0.004525566891421262,0.01665174,0.00016477001000000016,30.22974462393443,0.010126333769230752
b1c4,50,1227.0,1.060791694,0.1515478595654804,0.016001072140000003,0.0032663609306334165,0.016651692,6.0053872028811624e-05,30.782857720867405,0.0026206560912364974
b1c4,100,1227.0,1.072015096,0.107747024218523,0.01633550844,0.00233455825994264,0.016734114,1.786759211521151e-05,31.134394995823982,0.0006617035151515115
b1c40,25,966.0,1.043347156,0.21297469718984943,0.015961473400000002,0.003258406092310766,0.016622819,0.00015062537384615362,32.05238248064489,0.010131989538461514
b1c40,50,966.0,1.065427626,0.1522059992163605,0.01630214476,0.0023291778102479555,0.016654251,3.9609819255702306e-05,32.73480344720467,0.0025885970276110456
b1c40,100,966.0,1.0760606780000002,0.10815058448963055,0.016512480479999998,0.001661157575985484,0.016823037,1.1788861446144647e-05,33.125087322118084,0.0006377398223822382
b1c41,25,1051.0,1.039208048,0.2121298444768489,0.01603733796,0.0032739683208052517,0.016694009,0.0001507058584615385,31.681423755946348,0.010091841692307688
b1c41,50,1051.0,1.061260692,0.1516108818208783,0.01637272418,0.002339271699829062,0.01669799,3.91425196158463e-05,32.356441498266356,0.002583544902761109
b1c41,100,1051.0,1.072057919,0.10774786429432158,0.0165774416,0.0016673839117444611,0.016855884,1.1474905478547885e-05,32.742589307130864,0.0006431646438643823
b1c42,25,702.0,1.040131892,0.21231840772410276,0.015969480759999998,0.0032600691130005113,0.016670227,0.00015068275846153792,32.10303230431781,0.010102874153846135
b1c42,50,702.0,1.062173754,0.15174122269679022,0.0163208729,0.002331937103959575,0.016721185,4.038072292917147e-05,32.80991963129927,0.0025843073949579826
b1c42,100,702.0,1.073050292,0.10784747051683381,0.01654846661,0.0016656529517135787,0.016871214,1.2499834821482139e-05,33.249216571477724,0.0006459453825382483
b1c43,25,651.0,1.028307184,0.20990382958062234,0.015376606599999999,0.0031389368388740793,0.016023984,0.00014571825076923058,31.916299324245283,0.009958407923076888
b1c43,50,651.0,1.049716032,0.14996054487638866,0.015723220779999998,0.002246562944798576,0.016097821,3.9479808739495795e-05,32.58594311525214,0.002525194823529416
b1c43,100,651.0,1.059816973,0.10651927174383316,0.015943807009999998,0.001604751281197192,0.016239306,1.2091447674767535e-05,33.006384832094625,0.0006126522802280213
b1c44,25,616.0,1.044332276,0.21317500886454635,0.0166349038,0.0033957598765101517,0.017335681,0.00015715052461538442,31.09578580973521,0.010110934692307675
b1c44,50,616.0,1.065953996,0.15228043121877477,0.01699946514,0.0024287833209488165,0.017420786,4.196474415366142e-05,31.77636180264725,0.0025553977430972374
b1c44,100,616.0,1.075973651,0.10814523166595694,0.017239711470000002,0.0017357892670864538,0.017589169,1.318409732373246e-05,32.22779884798965,0.0006130317737773744
b1c45,25,599.0,1.043779304,0.21306260397623508,0.01591634712,0.0032490830527229105,0.016596124,0.00015076357923076908,31.484549498417962,0.010129080538461527
b1c45,50,599.0,1.0657453359999998,0.15225094610994017,0.01627446142,0.0023253043765686684,0.016682232,4.0850375078031144e-05,32.18256165197349,0.002581127404561825
b1c45,100,599.0,1.076287856,0.10817367986351144,0.01650750907,0.0016623970328909113,0.016836088,1.2829564854485431e-05,32.67054191718554,0.0006333010081008127
b1c5,25,1074.0,1.036100924,0.21149823576869342,0.015644062280000003,0.0031956391031230983,0.016243413,0.00014551303000000012,29.66764972359868,0.01007584599999999
b1c5,50,1074.0,1.058480472,0.15121706581699043,0.015954728,0.002280928776715749,0.016270632,3.695291716686684e-05,30.22937725021016,0.0026027682593037157
b1c5,100,1074.0,1.0695241690000001,0.10749622493650526,0.016107684690000002,0.0016215831803739868,0.016325712,9.486525670566977e-06,30.61228273652725,0.0006526735631563154
b1c6,25,636.0,1.037080256,0.21169911710529182,0.01539968928,0.004542321346263107,0.016668456,0.00014307267076923088,31.063482836652298,0.010123225307692281
b1c6,50,636.0,1.0595033879999998,0.151364000532829,0.01603176114,0.00327351929196987,0.016660525,5.585201358943587e-05,31.62482021085935,0.002608071663865552
b1c6,100,636.0,1.070102667,0.10755540459278748,0.01634219586,0.0023355612014281705,0.016668631,1.6376682112211163e-05,31.951106767261077,0.000637459996999701
b1c7,25,870.0,1.052740328,0.2148927828917342,0.014896249160000001,0.004392792491270769,0.016162112,0.00014672352999999961,30.76108668943505,0.010170829230769228
b1c7,50,870.0,1.075190516,0.1536016749116641,0.0155476094,0.0031737514329117774,0.016213996,5.759535500600249e-05,31.338674178021236,0.0026154764369747917
b1c7,100,870.0,1.085957168,0.10914579136054847,0.015889640039999996,0.0022703133185751345,0.01627275,1.7682789186918724e-05,31.670183664124867,0.0006454022130213053
b1c8,25,879.0,1.050290556,0.21439372776979848,0.01601818404,0.0032699501258333283,0.016652953,0.00014940634923076923,30.751876473924217,0.01024909323076922
b1c8,50,879.0,1.072789118,0.15325966549358602,0.016343126540000003,0.002335024922205373,0.016710438,3.8491882593037135e-05,31.407184391349038,0.0026289689267707103
b1c8,100,879.0,1.083824218,0.10893185919541476,0.016544588650000004,0.0016639418368041975,0.016829027,1.1270389900990062e-05,31.755741207459714,0.0006556275559555942
b1c9,25,1054.0,1.0430695040000002,0.21291985513835476,0.01615771428,0.0032987112211827884,0.016779982,0.0001481503753846152,31.27049372894612,0.010185200153846139
b1c9,50,1054.0,1.0655286800000001,0.15222303217736669,0.01647783338,0.0023544970361229246,0.016837686,3.8042104441776624e-05,31.9383416350966,0.002621088518607444
b1c9,100,1054.0,1.0768228499999999,0.10822909190212264,0.016667011580000002,0.0016763966754851022,0.016944561,1.0895100354035437e-05,32.31511827515521,0.0006638219873987371
b2c0,25,477.0,1.104835152,0.00173006355978501,0.01726566684,0.0001276897577833651,-0.00033837900000000323,-1.084739461538474e-05,31.82214543177047,0.00016123899999999117
b2c0,50,477.0,1.10517512,0.0029640238408622783,0.01728931304,0.0001178688598159771,-0.00023211000000000065,1.1063859783913166e-06,31.804071923272122,2.2021022809121618e-05
b2c0,100,477.0,1.105038492,0.0031193638971328745,0.01733813236,0.00012150438280510892,-9.584600000000013e-05,2.0850627182718135e-06,31.807497385473816,1.6304494449446412e-05
b2c1,25,491.0,1.1070002479999999,0.0011079513924789376,0.017763685759999998,0.0002109055552480835,-0.0007276179999999993,-2.7467569230769467e-05,33.54214171912384,3.0378307692296216e-05
b2c1,50,491.0,1.1069323379999998,0.0012090109972849815,0.017645423759999997,0.00019487016093610245,-0.0006751979999999984,-1.0251199039615929e-05,33.605174005963015,1.6488955582227715e-05
b2c1,100,491.0,1.10494644,0.003409138815096857,0.01755915909,0.00017854421746072292,-0.0007560669999999992,-3.9330530033004514e-06,33.59830289682961,-3.328610021002031e-05
b2c10,25,492.0,1.110786812,0.0010882564941483166,0.0170754844,0.00012893396705787054,-0.0003016669999999985,-1.3470886153846401e-05,31.742842113325796,0.00010733438461536575
b2c10,50,492.0,1.1092380512,0.01587602852300444,0.017052218000000004,0.00010437668909732687,-0.00028945899999999886,-2.6827535174067967e-06,31.745366576850344,-0.00019493247154861294
b2c10,100,492.0,1.1111485095999998,0.011546364575546877,0.01706057563,8.554261212806823e-05,-0.0002910549999999984,4.932053405340154e-08,31.720671317513244,5.465127200719549e-05
b2c11,25,449.0,1.098690784,0.0014117469177384397,0.01713032064,0.00013403477755773114,-4.3048999999999865e-05,-2.764067692307787e-06,33.211141113018044,0.00017621623076920502
b2c11,50,449.0,1.0970766780000003,0.01919297832888153,0.01714097476,0.00015694635850118475,0.00019642500000000007,1.5233850660263263e-06,33.24119155022623,-0.00017203914045617032
b2c11,100,449.0,1.101019946,0.014231589224063628,0.01721904361,0.00018493270328862312,0.00014839499999999908,3.301705412541245e-06,33.14963101101539,0.00011564709150914732
b2c12,25,466.0,1.10320544,0.0010417145547605648,0.01676318508,0.00020860876197473924,-0.0007436519999999974,-2.3371053846153655e-05,31.42061343643937,7.772007692304773e-05
b2c12,50,466.0,1.1037090800000002,0.0019784386432740316,0.01663496868,0.00021350881645247692,-0.0004075820000000001,-1.1516571236494634e-05,31.428749840492355,2.718508523409975e-05
b2c12,100,466.0,1.1041123279999998,0.002107468452768865,0.016529412549999997,0.00020361166941446995,-0.0009415019999999968,-4.77421072307231e-06,31.316793895936517,3.221619081907928e-05
b2c13,25,460.0,1.095977404,0.0005394871308789401,0.01638661012,0.00024602215178984505,-0.0008154390000000011,-3.113426230769243e-05,31.9968634999549,3.6581538461451696e-06
b2c13,50,460.0,1.095382174,0.001432139768571488,0.016200302379999997,0.00026627469264906787,-0.0008328020000000005,-1.566121234093638e-05,32.01926858092736,-5.3087975990389115e-05
b2c13,100,460.0,1.094944933,0.0014534818269971584,0.01607549433,0.00023493072340607365,-0.0010216240000000022,-5.745258247824782e-06,31.948019425910115,-1.163021842184154e-05
b2c14,25,426.0,1.083535872,0.0007592286203878227,0.01654523744,0.0002986379873728163,-0.001028534000000001,-3.78103961538463e-05,32.139630216659185,-7.341384615383822e-05
b2c14,50,426.0,1.082449972,0.001964302430690343,0.0163756241,0.0002866935305940648,-0.0004908609999999987,-1.4300205570228075e-05,32.16997280531448,-9.468531092437657e-05
b2c14,100,426.0,1.079302612,0.0035302892922614753,0.0162701026,0.00023376298666020673,-0.001009786999999998,-4.640707698769909e-06,32.124753255414234,-0.00010136840564056814
b2c15,25,396.0,1.071211528,0.0011102453492881476,0.01657617628,0.0003142306472151334,-0.0010586010000000028,-3.9866181538461524e-05,32.8989080086458,8.688276923077967e-05
b2c15,50,396.0,1.072196154,0.0016818043098065806,0.01641600054,0.00027791871287735994,-0.0010469929999999995,-1.4317027274909755e-05,32.90355062627872,8.164383673470049e-05
b2c15,100,396.0,1.0749797360000002,0.0030771573711956893,0.016313907529999998,0.00022328411796580864,-0.0010618550000000004,-4.761042442244238e-06,32.862312590345454,9.309728292828889e-05
b2c16,25,472.0,1.0973737239999999,0.001170766356291485,0.01754221648,0.00011450255540733359,-0.0004176649999999976,-1.3301563846153734e-05,32.71694947501164,0.00011780230769227136
b2c16,50,472.0,1.097697706,0.0020648668078508113,0.0175099581,8.975542471254841e-05,-0.0003616939999999992,-3.1970341896758394e-06,32.744438541746334,1.924663145257399e-05
b2c16,100,472.0,1.097015996,0.001978627807644478,0.01749419094,6.897116378209356e-05,-0.00035928600000000033,-7.291041824182095e-07,32.76618715423966,-1.3775005100515255e-05
b2c17,25,471.0,1.092251752,0.0009812252337236171,0.01721895288,0.00014224450546079312,-0.0005552749999999974,-1.8020211538461715e-05,32.985589241211045,4.171146153844995e-05
b2c17,50,471.0,1.092483812,0.0009868979839152572,0.01713063728,0.00013655851470428942,-0.0005523899999999998,-7.959720624249729e-06,33.018430769505905,2.8095855942386604e-05
b2c17,100,471.0,1.093877117,0.002262468757046384,0.01709369671,0.00012022539809518583,-0.0005147069999999997,-2.256445778577822e-06,32.98821355652246,4.064148874886927e-05
b2c18,25,449.0,1.0779528120000001,0.001347074142672191,0.0165971356,9.24167213571221e-05,-0.00023139399999999935,-9.208444615384593e-06,32.84477016980397,0.00014567738461538832
b2c18,50,449.0,1.079177378,0.0017593895719015902,0.0165878388,7.035745856780198e-05,-0.0002101699999999991,-1.753650612244979e-06,32.90842047231035,0.00010778616566625703
b2c18,100,449.0,1.0824376820000001,0.0035745553690600448,0.01664831154,0.0001023365765400054,-3.877299999999889e-05,1.599792967296722e-06,32.88628935898336,0.00011416270147014118
