cell_id,dataset_prefix,source_batch,n_cycles,q0,q0_source,eol_80pct_q0_cycle,eol_80pct_q0_label,is_censored_80pct_q0,eol_85pct_q0_cycle,eol_85pct_q0_label,is_censored_85pct_q0,cycle_life,Qdis_N,delta_Qdis,retention_ratio,slope_linear,variance_Qdis,range_Qdis,max_drop,std_diff,skewness_Qdis,slope_ratio,Qdis_cycle10,mean_diff
hust_5-3,hust,hust,100,1.1992980111111111,median_qd_cycles_2_to_5,2316.0,2316.0,0,2005.0,2005.0,0,2005.0,1.1849304222222221,-0.015887644444444682,0.9867693159476298,-0.00013697524221808883,1.5791503518774518e-05,0.015888466666666767,0.0012164444444446865,0.0002794231847600289,0.45553705307190084,0.6091757622695512,1.1971561111111109,-0.00016211882086168044
hust_5-4,hust,hust,100,1.1778548666666666,median_qd_cycles_2_to_5,1722.0,1722.0,0,1515.0,1515.0,0,1515.0,1.1663641555555555,-0.012720488888889214,0.9892115558040511,-0.00010674214223869804,9.707876914805514e-06,0.012721488888889132,0.0012257777777782142,0.0002667236755940142,0.5352330861910535,0.5893791003643607,1.1760178222222224,-0.00012980090702948178
hust_5-5,hust,hust,100,1.1712627555555555,median_qd_cycles_2_to_5,1417.0,1417.0,0,1237.0,1237.0,0,1237.0,1.1857369777777775,0.015245733333333122,1.0130250725118146,7.63308554937298e-05,2.1786661112261907e-05,0.02132562222222245,0.0006199999999998429,0.0005303055554773831,-2.0893849540650304,-0.29207939526152416,1.1802673333333336,0.00015556870748299105
hust_5-6,hust,hust,100,1.2008194222222224,median_qd_cycles_2_to_5,2077.0,2077.0,0,1794.0,1794.0,0,1794.0,1.1868605555555556,-0.015462000000000087,0.9871398902660895,-0.00013623793499621195,1.563966737292319e-05,0.015480266666666687,0.0012158666666666207,0.00027826761021059387,0.4679403477058026,0.5962582432729614,1.1986432,-0.00015777551020408251
hust_5-7,hust,hust,100,1.1750904444444443,median_qd_cycles_2_to_5,1315.0,1315.0,0,1162.0,1162.0,0,1162.0,1.1613152222222223,-0.014687688888888717,0.9875104995488392,-0.00013638853899538482,1.561767272667234e-05,0.014697755555555192,0.0006345333333332981,0.0002618998302008415,0.43847883417210026,0.605378565675875,1.1729489555555557,-0.0001498743764172318
hust_6-1,hust,hust,100,1.1720305888888887,median_qd_cycles_2_to_5,1429.0,1429.0,0,1248.0,1248.0,0,1248.0,1.1583715555555556,-0.015192933333333158,0.9870540277273406,-0.00013039362110903491,1.4202329760482267e-05,0.015195888888888787,0.0012298888888888637,0.00028079549755065364,0.37458598472217286,0.6627453468295821,1.170501488888889,-0.00015502993197278732
hust_6-2,hust,hust,100,1.1820076,median_qd_cycles_2_to_5,1694.0,1694.0,0,1485.0,1485.0,0,1485.0,1.2004493555555555,0.01937399999999978,1.0164036950808162,0.00010971955610528682,3.099947696951024e-05,0.024249066666666375,0.0006193999999997146,0.0005481020769598843,-2.1181349826315974,-0.21004133300968808,1.192070711111111,0.00019769387755101816
hust_6-3,hust,hust,100,1.1795421555555556,median_qd_cycles_2_to_5,1604.0,1604.0,0,1428.0,1428.0,0,1428.0,1.1919808444444444,0.013668622222221982,1.011600170111487,5.272021328936511e-05,1.761417006528858e-05,0.019807044444444255,0.0012051555555556703,0.0005695024569340399,-2.032464749207138,-0.3480462075634091,1.1874820444444445,0.0001394757369614488
hust_6-4,hust,hust,100,1.175936388888889,median_qd_cycles_2_to_5,1526.0,1526.0,0,1322.0,1322.0,0,1322.0,1.1614153999999999,-0.015433377777777757,0.9868858445798615,-0.00013555675943103065,1.549579681310242e-05,0.015433377777777757,0.0006234888888889678,0.00026553742286806667,0.4780201903242101,0.5872927838757327,1.1737976222222224,-0.00015748344671201792
hust_6-5,hust,hust,100,1.183467088888889,median_qd_cycles_2_to_5,1921.0,1921.0,0,1671.0,1671.0,0,1671.0,1.1705514666666668,-0.013830733333333178,0.9883224069617619,-0.00012433906575962258,1.3164904619165037e-05,0.013836933333333246,0.0006187333333331768,0.0002769559808749727,0.5559709064661429,0.5342740323733621,1.1813215777777777,-0.00014112993197278753
hust_6-6,hust,hust,100,1.1696192333333333,median_qd_cycles_2_to_5,2204.0,2204.0,0,1908.0,1908.0,0,1908.0,1.1877953333333335,0.01910824444444459,1.0163501801518244,0.00012754017563390137,3.162506148592984e-05,0.024616422222222267,0.0012002666666666162,0.000560136447200646,-1.9163473528249166,-0.1786981244865846,1.1775236666666666,0.00019498208616780194
hust_6-8,hust,hust,100,1.2045327333333333,median_qd_cycles_2_to_5,1998.0,1998.0,0,1688.0,1688.0,0,1688.0,1.1868554,-0.018572333333333413,0.9845927442850714,-0.00017352826523739538,2.515663910933526e-05,0.018572333333333413,0.0006326666666662817,0.00028021124016888477,0.40353418998332147,0.6104816107438812,1.2023624,-0.0001895136054421777
hust_7-1,hust,hust,100,1.1810763777777777,median_qd_cycles_2_to_5,1498.0,1498.0,0,1295.0,1295.0,0,1295.0,1.1666304,-0.015359066666666532,0.9870057499666383,-0.00013712388126158178,1.582249116490362e-05,0.015360622222222231,0.0006541333333334176,0.00026254069634531145,0.46262572537798735,0.5868362514912694,1.1789252444444445,-0.00015672517006802583
hust_7-2,hust,hust,100,1.1927971555555557,median_qd_cycles_2_to_5,1841.0,1841.0,0,1624.0,1624.0,0,1624.0,1.1899213333333332,-0.0007002666666666713,0.9994118478392575,-8.820889356145667e-05,1.0948847092919372e-05,0.010507044444444391,0.0006490888888890378,0.0004605833953124254,-0.27569586629693027,-2.7558387379750666,1.198596111111111,-7.145578231292564e-06
hust_7-3,hust,hust,100,1.1691378444444447,median_qd_cycles_2_to_5,1179.0,1179.0,0,1058.0,1058.0,0,1058.0,1.1575208666666668,-0.012208711111110881,0.989562791825522,-0.00011126612189924806,1.0297068205230768e-05,0.012208711111110881,0.0006329555555555366,0.00024605584273019744,0.3085274655056411,0.7069727200131081,1.1673119777777778,-0.0001245786848072539
hust_7-4,hust,hust,100,1.1707626,median_qd_cycles_2_to_5,1274.0,1274.0,0,1143.0,1143.0,0,1143.0,1.1590791555555557,-0.012566911111110857,0.9892741404860739,-0.00011375769724454517,1.0768582094076607e-05,0.012566911111110857,0.0006304222222222045,0.0002520222836898929,0.31702287972228477,0.7058455361468917,1.1692259777777776,-0.00012823378684806997
hust_7-5,hust,hust,100,1.1840834888888887,median_qd_cycles_2_to_5,1708.0,1708.0,0,1531.0,1531.0,0,1531.0,1.1918399777777777,0.01083771111111087,1.0091767064441797,-5.264124785255437e-06,1.1311689899840571e-05,0.018130422222222053,0.0006400666666663835,0.0005434750476238925,-1.6334085803476612,-0.5407252075654603,1.1926043555555554,0.00011058888888888644
hust_7-6,hust,hust,100,1.172648388888889,median_qd_cycles_2_to_5,1296.0,1296.0,0,1155.0,1155.0,0,1155.0,1.1593520000000002,-0.01420526666666655,0.9878955487983857,-0.0001252272988387159,1.3063928871853102e-05,0.01420526666666655,0.0006411777777777239,0.0002574791269042682,0.3445170403433832,0.6816114591296875,1.1710747555555556,-0.0001449517006802709
hust_7-7,hust,hust,100,1.1727752555555555,median_qd_cycles_2_to_5,1530.0,1530.0,0,1358.0,1358.0,0,1358.0,1.1605124444444443,-0.012870333333333539,0.9890314281263713,-0.00011906805772004992,1.1870494489780384e-05,0.012902599999999875,0.0006230444444441652,0.0002484894819483784,0.4052497668667538,0.6285545118886618,1.170923288888889,-0.00013132993197279122
hust_7-8,hust,hust,100,1.1828818,median_qd_cycles_2_to_5,1748.0,1748.0,0,1559.0,1559.0,0,1559.0,1.1950589333333335,0.0140281555555557,1.0118778916007176,4.1945880299608516e-05,1.5755860391774077e-05,0.019463488888888936,0.0006384666666665595,0.0005061641811648514,-2.1352707360476395,-0.3392796797289498,1.1914318222222222,0.0001431444444444459
hust_8-1,hust,hust,100,1.1743849111111113,median_qd_cycles_2_to_5,1184.0,1184.0,0,1056.0,1056.0,0,1056.0,1.1618150888888887,-0.013483155555555681,0.9885278859053098,-0.00011826435539062918,1.1672506194842333e-05,0.013483155555555681,0.0006412000000000084,0.00025676143948394966,0.3555944902187017,0.6789503993933995,1.1728242,-0.0001375832199546498
hust_8-2,hust,hust,100,1.1991273777777778,median_qd_cycles_2_to_5,1764.0,1764.0,0,1555.0,1555.0,0,1555.0,1.1842074,-0.015361777777777919,0.9871939208989715,-0.0001382319395313627,1.5943758040073024e-05,0.015361777777777919,0.0006389777777775496,0.00027557372844884566,0.36389451731091194,0.6715758190856674,1.1971169555555554,-0.00015675283446712162
hust_8-3,hust,hust,100,1.1824835777777778,median_qd_cycles_2_to_5,2069.0,2069.0,0,1835.0,1835.0,0,1835.0,1.192523911111111,0.012201444444444265,1.0103373821892099,2.3866173847330284e-05,1.325315925355283e-05,0.01839215555555551,0.0006439111111109508,0.0005005494282994532,-2.0095729273154896,-0.3860680333091862,1.1913177777777777,0.00012450453514739046
hust_8-4,hust,hust,100,1.1772110555555555,median_qd_cycles_2_to_5,1694.0,1694.0,0,1508.0,1508.0,0,1508.0,1.165767311111111,-0.012358711111111198,0.9895098564347133,-0.00010864117748916398,9.913740406468257e-06,0.012369533333333571,0.0006708000000001935,0.00024673907939323883,0.421763977872296,0.6341817449299745,1.1756496,-0.00012610929705215507
hust_8-5,hust,hust,100,1.1704404444444445,median_qd_cycles_2_to_5,1219.0,1219.0,0,1085.0,1085.0,0,1085.0,1.1579617111111111,-0.013048666666666708,0.9888569162884542,-0.00011784813165669298,1.1588394032257116e-05,0.013048666666666708,0.000676422222222417,0.0002503250279688389,0.3678935574958407,0.6485961238954251,1.1685505555555555,-0.000133149659863946
hust_8-6,hust,hust,100,1.2186259555555554,median_qd_cycles_2_to_5,1976.0,1976.0,0,1739.0,1739.0,0,1739.0,1.2038268888888888,-0.016016466666666673,0.9868700627882075,-0.0001392022689479667,1.628763820670945e-05,0.016016466666666673,0.0012392222222221694,0.0003008746078807992,0.4521199341258798,0.5893953313025421,1.2161549777777778,-0.0001634333333333334
hust_8-7,hust,hust,100,1.179392088888889,median_qd_cycles_2_to_5,1796.0,1796.0,0,1583.0,1583.0,0,1583.0,1.169028688888889,-0.011254088888888791,0.9904649215418716,-9.577385583727069e-05,7.803347492917936e-06,0.011254088888888791,0.000663622222222271,0.00023143985944576277,0.5319395250651617,0.5502468652229742,1.1778229111111111,-0.00011483764172335501
hust_8-8,hust,hust,100,1.1860977222222222,median_qd_cycles_2_to_5,1508.0,1508.0,0,1343.0,1343.0,0,1343.0,1.1976055777777779,0.013324133333333599,1.011250816599245,3.4733703016571065e-05,1.5022340716000043e-05,0.019503488888888976,0.0006321999999996386,0.0005418632746556683,-2.175599464085619,-0.3769039594250371,1.195250222222222,0.00013596054421768979
hust_9-1,hust,hust,100,1.1987863,median_qd_cycles_2_to_5,1842.0,1842.0,0,1635.0,1635.0,0,1635.0,1.202262311111111,0.005127044444444451,1.004282761177624,-4.4630081220359056e-05,1.0053272904371297e-05,0.014315755555555754,0.0006468888888890856,0.0004865034987167751,-0.7394215869217601,-0.8844713563338157,1.2065740444444446,5.231678004535154e-05
hust_9-2,hust,hust,100,1.191414388888889,median_qd_cycles_2_to_5,1901.0,1901.0,0,1670.0,1670.0,0,1670.0,1.198796488888889,0.008293866666666538,1.0069666933208303,4.974177145686615e-07,1.0695377044420359e-05,0.015105044444444271,0.0006858444444446388,0.00047553562591842784,-1.5307732005943355,-0.5101058257205616,1.199020266666667,8.463129251700549e-05
hust_9-3,hust,hust,100,1.1937547444444445,median_qd_cycles_2_to_5,1703.0,1703.0,0,1516.0,1516.0,0,1516.0,1.1997926444444444,0.008460200000000029,1.0071014602510429,-1.3402464371597253e-05,9.86051744917645e-06,0.01581593333333342,0.0006476888888886645,0.0004916647376955832,-1.3588010695560317,-0.6037961694041152,1.2016820666666668,8.632857142857173e-05
hust_9-4,hust,hust,100,1.195114888888889,median_qd_cycles_2_to_5,1767.0,1767.0,0,1579.0,1579.0,0,1579.0,1.2008973555555555,0.007940999999999976,1.0066565721059442,-1.839475517074002e-05,9.592388848734376e-06,0.015306133333333305,0.0006138666666666293,0.00047243749235489267,-1.287033637863344,-0.6558755273884244,1.2030471555555555,8.103061224489771e-05
